CLID	SYMBOL	NAME	MICROARRAY_CLASSIFICATION	TRADITIONAL_CLASSIFICATION	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
IMAGE:813281	WWP1_	WW_domain-containing_protein_1_	None	None	-0.00787	0.00397	-0.00074	0.00004	0.00232	-0.00202	0.00215	0.00081	-0.00309	-0.00292	0.00205	-0.00076	0.00312	0.01509	-0.00419	0.00022	0.01247	-0.0065
IMAGE:81331	None	None	None	None	-0.00838	-0.00793	-0.00287	-0.00723	-0.00138	0.00369	-0.00652	0.0032	-0.0078	0.00346	-0.01033	-0.00024	0.00122	-0.00483	0.00154	-0.01563	-0.00172	-0.00847
IMAGE:813387	NQO1_	"NAD(P)H_dehydrogenase,_quinone_1_"	None	None	0.00336	0.01169	0.00111	-0.00116	0.00208	-0.00216	0.01409	-0.0174	0.00459	0.00348	-0.023	-0.00152	0.01255	-0.00003	-0.00881	-0.01541	0.00705	-0.00781
IMAGE:813410	POLR2K_	polymerase_(RNA)_II_(DNA_directed)_polypeptide_K_(7.0kD)_	None	None	0.00266	0.01599	0.00285	-0.00067	0.00782	0.00184	0.00587	-0.00267	-0.0043	-0.0029	0.00815	-0.00289	0.00271	-0.00001	-0.00241	0.00225	-0.00052	-0.0105
IMAGE:813419	HADH2_	"hydroxyacyl-Coenzyme_A_dehydrogenase,_type_II_"	None	None	0	0.00046	-0.00506	0.00238	0.00412	-0.00039	-0.007	0.00049	-0.0025	-0.01499	-0.01457	0.00175	0.00706	0.00234	0.00259	-0.00403	-0.00663	-0.00925
IMAGE:813460	PCSK7_	proprotein_convertase_subtilisin/kexin_type_7_	None	None	-0.01346	-0.01024	0.00984	-0.00081	-0.01979	-0.00051	0.0017	0.00284	-0.00957	-0.00331	-0.02065	0.00418	0.02228	0.01599	0.00151	-0.01016	0.00306	-0.00643
IMAGE:813499	SSSCA1_	Sjogren's_syndrome/scleroderma_autoantigen_1_	None	None	-0.00833	0.00743	-0.01219	-0.0127	0.00794	0.00063	-0.0135	0.01506	0.00267	-0.01443	0.00112	-0.01128	0.00175	0.00513	-0.01705	-0.02276	0.01002	-0.00895
IMAGE:813552	CD47_	"CD47_antigen_(Rh-related_antigen,_integrin-associated_signal_transducer)_"	None	None	0.01539	0.01309	0.00094	-0.0084	0.00142	-0.00676	0.01201	-0.00339	-0.00964	0.00032	-0.00259	0.00812	0.0153	-0.00384	0.002	-0.00374	0.01667	-0.00946
IMAGE:813560	TRN-SR_	transportin-SR_	None	None	0.0061	0.00286	-0.00829	-0.00131	-0.00481	-0.00597	-0.00968	0.0115	0.00228	-0.0018	0.00402	-0.00921	0.00031	-0.00279	-0.01008	0.00187	0.01351	-0.00984
IMAGE:813628	None	"Homo_sapiens_cDNA_FLJ37324_fis,_clone_BRAMY2018279_"	None	None	0.01305	0.00063	0.00475	0.00449	-0.00971	0.00849	0.00155	-0.0048	0.01154	0.00435	0.00034	0.0033	-0.0023	-0.00937	0.00373	0.01909	0.00226	-0.00967
IMAGE:813629	YME1L1_	YME1-like_1_(S._cerevisiae)_	None	None	-0.00317	-0.00544	0.00173	0.00264	-0.01085	-0.0026	-0.00112	-0.00389	0.0042	-0.00477	0.00349	0.00424	-0.00503	-0.00373	-0.00276	-0.00148	0.01041	-0.0068
IMAGE:813645	RTP8None1_	HIF-1_responsive_RTP801_	None	None	0.00573	0.00849	-0.00247	-0.0091	-0.02337	-0.00294	-0.01129	-0.01038	0.00735	-0.01962	0.0326	0.0198	0.01024	0.01083	-0.01973	-0.00664	-0.01319	-0.01444
IMAGE:813648	DLD_	"dihydrolipoamide_dehydrogenase_(E3_component_of_pyruvate_dehydrogenase_complex,_2-oxo-glutarate_complex,_branched_chain_keto_acid_dehydrogenase_complex)_"	None	None	-0.0053	-0.00839	-0.01868	-0.00759	0.00037	0.0142	-0.00023	0.01797	0.00442	0.00566	0.00632	-0.00976	0.00737	-0.0036	0.00736	0.0113	-0.00366	-0.00786
IMAGE:813651	ALAS1_	"aminolevulinate,_delta-,_synthase_1_"	None	None	0.00692	-0.00067	-0.00695	0.00897	0.00225	0.00118	-0.00319	-0.00248	-0.00188	-0.00665	-0.00666	-0.00712	0.00733	-0.00304	0.00571	-0.00519	0.00117	-0.00919
IMAGE:813673	HDGF_	hepatoma-derived_growth_factor_(high-mobility_group_protein_1-like)_	None	None	-0.00409	-0.01672	-0.00004	-0.01067	-0.01293	0.00401	-0.0031	-0.00685	-0.00622	-0.0005	-0.00546	-0.00575	-0.00181	-0.01032	-0.00118	0.01012	-0.00817	-0.00909
IMAGE:813675	MGC1448None_	hypothetical_protein_MGC14480_	None	None	0.01103	0.01059	-0.00033	0.00444	-0.02137	0.00022	0.0202	-0.00961	-0.00189	0.01008	0.00113	-0.00575	0.00553	-0.00282	-0.00599	0.00511	-0.02784	-0.01559
IMAGE:813689	STK17A_	serine/threonine_kinase_17a_(apoptosis-inducing)_	None	None	-0.00671	-0.01037	-0.00518	0.01149	-0.00258	-0.01075	-0.00988	-0.00007	0.00318	-0.00316	0.00875	-0.00592	0.00393	-0.00091	-0.00043	0.00067	0.00265	-0.00843
IMAGE:813691	None	ESTs_	None	None	-0.00797	-0.01005	-0.00029	0.01194	0.00371	-0.0116	-0.01393	-0.00241	0.00844	-0.01324	0.00526	-0.01346	0.00583	-0.00383	-0.00212	-0.00568	0.00471	-0.00792
IMAGE:813712	ATP5F1_	"ATP_synthase,_H+_transporting,_mitochondrial_F0_complex,_subunit_b,_isoform_1_"	None	None	-0.00293	0.00324	0.00491	-0.00389	0.00562	-0.00701	-0.00882	0.00003	-0.00786	-0.00984	0.00251	-0.00211	0.00452	0.00145	-0.00258	-0.01165	-0.01223	-0.01292
IMAGE:813751	SIAT4C_	"sialyltransferase_4C_(beta-galactosidase_alpha-2,3-sialytransferase)_"	None	None	-0.00607	0.00014	0.0032	-0.00038	0.00554	0.01388	-0.017	0.00327	-0.00796	0.00543	0.00123	-0.00683	-0.00304	0.00302	0.00858	0.00168	0.01028	-0.00676
IMAGE:813807	RNF25_	ring_finger_protein_25_	None	None	0.0098	0.00399	0.00054	0.00272	0.01282	0.02484	0.01001	-0.00302	0.00943	-0.00568	-0.00105	0.00615	-0.00775	-0.00259	-0.00798	-0.00158	0.02147	-0.0075
IMAGE:813825	LTBP3_	**latent_transforming_growth_factor_beta_binding_protein_3_	None	None	0.00293	-0.01049	0.00425	0.00008	0.00025	0.01025	-0.00006	0.00158	-0.00648	0.00218	0.00245	-0.01652	0	-0.00169	-0.00122	-0.001	0.00108	-0.00781
IMAGE:813827	ELF2_	E74-like_factor_2_(ets_domain_transcription_factor)_	None	None	0.00117	-0.00071	-0.0042	0.00577	-0.00403	-0.00981	-0.00347	-0.00226	-0.01107	0.0066	0.00341	-0.00855	0.00543	0.00108	0.00887	-0.00212	0.00175	-0.00911
IMAGE:813983	COPS3_	COP9_constitutive_photomorphogenic_homolog_subunit_3_(Arabidopsis)_	None	None	-0.01596	-0.00966	-0.02952	0.00949	0.01985	0.00891	-0.00434	0.01308	0.00086	-0.00941	-0.0028	0.00179	-0.00168	0.00749	-0.00489	-0.01005	-0.00699	-0.0101
IMAGE:813999	LOC51182_	"likely_ortholog_of_mouse_heat_shock_protein,_70_kDa_4_"	None	None	-0.02627	-0.0025	-0.01523	-0.01517	0.00509	0.00338	-0.00004	0.01295	-0.01112	-0.00273	0.00461	-0.00817	0.0029	0.01073	0.00731	-0.00038	0.018	-0.00235
IMAGE:814053	FACL5_	"fatty-acid-Coenzyme_A_ligase,_long-chain_5_"	None	None	0.00691	0.00636	0.01938	-0.00985	0.01701	0.00764	-0.00371	0.02343	-0.01524	-0.02302	0.00084	0.00559	0.0016	-0.00899	-0.00269	-0.00808	-0.00838	-0.01333
IMAGE:814076	NSAP1_	NS1-associated_protein_1_	None	None	-0.00269	-0.01343	-0.01261	0.00254	-0.00313	-0.00826	-0.00101	-0.00624	0.01146	-0.00343	0.01553	-0.01466	0.00003	-0.01164	-0.01031	0.00913	0.00364	-0.00973
IMAGE:814095	LTA4H_	leukotriene_A4_hydrolase_	None	None	-0.01453	0.00021	0.00241	-0.0171	0.0005	-0.00447	0.0106	0.01041	0.021	-0.01677	-0.01289	-0.02022	0.00738	0.01019	0.0016	-0.01234	0.01548	-0.00651
IMAGE:814117	DDX21_	**DEAD/H_(Asp-Glu-Ala-Asp/His)_box_polypeptide_21_	None	None	0.00802	0.00227	0.00346	0.0008	-0.00479	0.00649	-0.01484	-0.00523	0.01729	0.00005	0.01784	0.01966	0.01888	-0.00955	-0.0008	0.00881	0.00933	-0.01145
IMAGE:814119	DDX8_	DEAD/H_(Asp-Glu-Ala-Asp/His)_box_polypeptide_8_(RNA_helicase)_	G2	None	0.01599	0.00591	0.01088	0.00407	0.00631	-0.00681	-0.0015	-0.00341	-0.00722	-0.00048	-0.00144	-0.00169	0.0026	0.00231	-0.00429	0.00005	0.00514	-0.01028
IMAGE:814191	KIAANone295_	KIAA0295_protein_	None	None	-0.01699	-0.01659	-0.00059	-0.01117	-0.00513	0.00528	-0.00501	-0.00457	-0.00083	-0.00333	0.01448	-0.01157	0.00264	0.00759	0.00003	0.00105	0.00772	-0.00552
IMAGE:814211	M6PR_	mannose-6-phosphate_receptor_(cation_dependent)_	None	None	0.01	0.00262	-0.00198	-0.00341	-0.00756	0.00061	0.01256	-0.00986	0.00501	-0.00051	-0.00208	-0.00151	-0.01007	-0.0068	-0.00212	-0.01133	-0.00198	-0.01112
IMAGE:814246	PSMA3_	"proteasome_(prosome,_macropain)_subunit,_alpha_type,_3_"	None	None	-0.01117	-0.01318	-0.00764	0.0042	-0.0001	0.00135	0.00379	0.00828	-0.00177	-0.00676	0.00164	-0.00682	0.00153	0.00605	-0.00493	-0.00363	0.00645	-0.00752
IMAGE:814270	PMSCL1_	**polymyositis/scleroderma_autoantigen_1_(75kD)_	G2/M	None	0.03637	0.03292	-0.01086	-0.00535	0.00158	0.01328	-0.0102	0.03798	-0.00578	-0.00722	-0.02437	-0.00853	-0.01322	0.01425	-0.01918	0.01819	0.00951	-0.0154
IMAGE:814287	XRCC3_	X-ray_repair_complementing_defective_repair_in_Chinese_hamster_cells_3_	None	None	-0.01321	-0.0016	0.00014	-0.01377	-0.00618	0.01224	0.01111	0.00894	-0.00866	-0.00592	-0.00334	0.00591	0.00071	0.01283	0.0119	-0.0018	-0.00146	-0.00601
IMAGE:814303	KTN1_	kinectin_1_(kinesin_receptor)_	None	None	-0.01379	-0.01017	-0.00712	0.00023	-0.00024	-0.00392	-0.00477	-0.00314	0.00101	0.00059	-0.0004	-0.00826	-0.00806	-0.00123	0.01247	0.01079	0.00705	-0.00447
IMAGE:814306	TPD52_	tumor_protein_D52_	None	None	0.00557	0.00244	0.02423	-0.01107	-0.01128	-0.01414	0.00129	-0.00715	0.00035	0.01633	0.01121	-0.00238	-0.00371	-0.00359	0.00505	0.00318	0.00068	-0.01098
IMAGE:814316	RPL13_	ribosomal_protein_L13_	None	None	0.01352	0.00277	0.04101	0.014	-0.01441	0.00447	0.00926	-0.00855	0.00693	-0.01955	0.00379	0.01199	0.00173	-0.00832	-0.01457	-0.00475	-0.02128	-0.01643
IMAGE:814319	KIAANoneNoneNone9_	KIAA0009_gene_product_	None	None	-0.00917	-0.00087	-0.00304	-0.00043	0.0042	-0.0063	0.00546	-0.00486	0.00727	-0.00749	-0.01059	-0.00018	0.00341	0.00347	0.00222	0.00403	0.0004	-0.00686
IMAGE:81434	ALOX12_	**arachidonate_12-lipoxygenase_	None	None	-0.00227	-0.00607	-0.00761	0.00302	0.00851	0.00137	0.00621	-0.00848	-0.00933	-0.00875	0.01091	0.00484	0.00237	0.00699	-0.00242	0.01408	0.00904	-0.00659
IMAGE:814357	FLJ2NoneNone85_	hypothetical_protein_FLJ20085_	None	None	-0.0032	-0.01505	0.00482	-0.0008	-0.01622	-0.00681	-0.00208	-0.00459	0.0009	0.00563	-0.00618	0.00141	-0.00494	-0.01757	-0.00505	-0.00773	0.00635	-0.00715
IMAGE:814377	BRD4_	bromodomain_containing_4_	None	None	-0.01131	-0.01452	0.01471	-0.00926	-0.00755	0.02717	0.00314	0.02138	-0.01276	-0.00184	0.00992	0.01027	-0.00122	0.00376	-0.00855	0.00061	0.01193	-0.0065
IMAGE:814381	DAP_	death-associated_protein_	None	None	-0.01284	0.0038	-0.0128	0.00224	-0.0038	0.00559	0.00687	0.01079	-0.00076	-0.00466	-0.00473	0.00924	0.00081	-0.00101	0.00278	-0.00227	-0.00056	-0.00974
IMAGE:814409	AGPAT1_	"1-acylglycerol-3-phosphate_O-acyltransferase_1_(lysophosphatidic_acid_acyltransferase,_alpha)_"	None	None	0.00071	0.00132	0.00711	0.00174	-0.00358	-0.0004	-0.00094	-0.02015	-0.00778	0.00401	0.00707	0.00031	-0.00946	-0.00565	-0.00713	0.00047	0.00435	-0.00945
IMAGE:814428	MGC196None6_	similar_to_HYPOTHETICAL_34.0_KDA_PROTEIN_ZK795.3_IN_CHROMOSOME_IV_	None	None	0.01154	-0.00381	-0.01197	-0.00369	-0.00381	0.00437	0.00149	-0.00389	-0.00318	-0.00589	0.00476	-0.00959	0.01535	-0.00446	-0.00725	0.00559	-0.00099	-0.00984
IMAGE:814465	PMS2L9_	**postmeiotic_segregation_increased_2-like_9_	None	None	0.00752	-0.00399	0.00249	0.00669	0.00928	-0.00498	0.01062	0.00359	-0.02014	0.00197	-0.00915	-0.007	0.0122	-0.00179	0.00697	0.00539	0.00933	-0.0074
IMAGE:814508	PPP1R7_	"protein_phosphatase_1,_regulatory_subunit_7_"	None	None	-0.00823	-0.00266	0.00717	-0.00074	-0.00311	-0.00576	0.00933	-0.00425	0.00553	-0.00856	-0.00578	0.00587	0.00426	0.00924	-0.01089	-0.0167	-0.00079	-0.00839
IMAGE:814526	RNPC1_	"RNA-binding_region_(RNP1,_RRM)_containing_1_"	None	None	0.00726	0.01342	0.00979	-0.00604	-0.00079	0.01814	-0.01381	-0.01771	-0.00192	-0.01521	-0.01383	-0.00894	0.00875	0.00148	0.00157	0.00255	0.01461	-0.00872
IMAGE:814584	CRR9_	cisplatin_resistance_related_protein_CRR9p_	None	None	0.00563	0.00395	-0.01452	-0.00427	-0.00603	0.00065	0.00707	-0.00915	0.00823	-0.00257	0.00955	-0.00176	0.00316	-0.00586	0.00227	0.0007	0.01712	-0.00784
IMAGE:814615	MTHFD2_	"methylene_tetrahydrofolate_dehydrogenase_(NAD+_dependent),_methenyltetrahydrofolate_cyclohydrolase_"	None	None	-0.00158	0.00938	-0.00636	0.02701	0.00048	0.00779	0.00685	-0.00163	0.00365	0.01059	-0.00334	-0.00714	-0.00702	0.00821	-0.02255	0.00187	0.00291	-0.0139
IMAGE:814636	SMARCA2_	"SWI/SNF_related,_matrix_associated,_actin_dependent_regulator_of_chromatin,_subfamily_a,_member_2_"	None	None	-0.00225	-0.00716	-0.00206	0.0044	-0.00459	-0.00027	0.00389	-0.01138	-0.00261	0.00657	-0.00429	-0.01397	0.00303	-0.00015	-0.00051	-0.00198	-0.00221	-0.00879
IMAGE:814667	SFRS11_	"splicing_factor,_arginine/serine-rich_11_"	None	None	-0.01547	-0.00495	-0.00566	0.01292	-0.00602	-0.00983	-0.0118	0.00108	-0.01631	0.00397	-0.00165	0.00707	-0.01315	-0.00186	0.00277	-0.01141	-0.01436	-0.01168
IMAGE:814696	KPNB2_	karyopherin_(importin)_beta_2_	None	None	-0.00739	0.00706	-0.00351	0.00624	0.00963	0.00131	-0.00808	0.01281	0.00594	-0.00601	-0.00949	-0.00704	0.00722	0.00426	0.00593	0.00596	0.02543	-0.00447
IMAGE:814702	SRP72_	signal_recognition_particle_72kD_	None	None	-0.00467	-0.00119	0.00863	-0.00468	0.0027	-0.00459	0.00632	-0.00864	0.00198	-0.00556	0.01114	-0.01264	0.00232	-0.00192	0.00844	0.01259	0.00826	-0.00606
IMAGE:814731	AIP_	aryl_hydrocarbon_receptor_interacting_protein_	None	None	0.00599	-0.00306	0.00907	-0.00936	0.00099	0.00465	-0.00447	0.00366	-0.02277	0.0121	0.0095	-0.00325	-0.00665	-0.01186	-0.00432	-0.0048	-0.0066	-0.01025
IMAGE:814765	AKAP1_	A_kinase_(PRKA)_anchor_protein_1_	None	None	0.00195	0.00705	-0.01166	-0.00826	-0.01409	0.00284	0.00088	-0.00458	0.0057	-0.00325	-0.00562	-0.01703	-0.00539	0.00127	-0.0063	-0.0033	-0.00914	-0.01147
IMAGE:814776	MGC14433_	hypothetical_protein_MGC14433_	None	None	-0.00048	0.00103	0.01131	-0.00388	-0.00852	0.00117	-0.0019	0.00181	0.00558	0.0064	0.00535	-0.00286	-0.00676	0.00122	0.00381	0.00593	0.0022	-0.00728
IMAGE:814791	SRP68_	signal_recognition_particle_68kD_	None	None	0.01253	0.00802	0.00258	0.00983	-0.00307	-0.01169	0.00245	-0.00608	0.00851	0.00253	-0.00217	-0.0024	-0.00268	-0.00429	-0.00032	0.0027	-0.004	-0.0115
IMAGE:814792	USP1None_	ubiquitin_specific_protease_10_	None	None	0.0074	-0.0065	-0.00142	0.00104	0.00602	-0.00047	-0.00079	-0.00331	0.00217	-0.00128	0.00106	0.00495	0.00023	-0.00425	-0.00132	0.01452	0.00118	-0.01037
IMAGE:814838	AUP1_	ancient_ubiquitous_protein_1_	None	None	0.00281	-0.00019	-0.00652	-0.00451	-0.01381	0.0016	-0.00218	0.00013	-0.00071	-0.00896	-0.01406	0.00021	0.00409	-0.0073	-0.00513	-0.00245	0.00511	-0.00846
IMAGE:814841	FCGR2B_	"Fc_fragment_of_IgG,_low_affinity_IIb,_receptor_for_(CD32)_"	None	None	0.0055	0.0002	-0.01202	-0.01271	-0.00465	0.00821	0.0153	0.00849	-0.00421	0.01597	0.00609	0.00146	0.001	-0.01159	0.01486	0.00761	-0.00778	-0.0089
IMAGE:814865	MGC111None2_	hypothetical_protein_MGC11102_	None	None	0.00792	0.00562	-0.00289	-0.00036	-0.00581	-0.00472	0.01393	-0.02392	0.0107	-0.00838	-0.0154	-0.00473	-0.00178	0.00405	-0.00567	-0.00143	0.01381	-0.00826
IMAGE:814899	BNIP3L_	BCL2/adenovirus_E1B_19kD_interacting_protein_3-like_	None	None	-0.0273	-0.00887	0.00215	0.00197	0.01701	0.00075	0.00613	-0.00451	-0.0292	-0.0016	0.00541	0.01073	0.00524	0.00942	0.00745	0.00435	0.00425	-0.00605
IMAGE:814906	KIAANone648_	KIAA0648_protein_	None	None	-0.00806	0.00172	-0.00232	-0.00861	-0.00701	0.00145	-0.01164	-0.00205	0.00504	-0.00833	-0.00368	0.00475	-0.00856	0.00935	0.01071	0.00979	-0.0034	-0.00683
IMAGE:814951	None	"Homo_sapiens,_RIKEN_cDNA_2310005G07_gene,_clone_MGC:10049_IMAGE:3890955,_mRNA,_complete_cds_"	None	None	-0.0068	0.00139	0.024	-0.00845	0.00963	0.00985	-0.00358	0.01722	-0.01016	0.00604	0.01639	-0.0115	-0.00252	0.00007	-0.00418	-0.004	-0.00497	-0.01017
IMAGE:814970	ELOVL1_	"elongation_of_very_long_chain_fatty_acids_(FEN1/Elo2,_SUR4/Elo3,_yeast)-like_1_"	None	None	-0.00278	-0.00978	-0.00045	-0.00741	0.00566	-0.00121	-0.00113	0.00309	0.00286	-0.01597	-0.01096	0.01408	0.00847	-0.00564	-0.01086	-0.00625	0.01394	-0.00725
IMAGE:814989	PPM1G_	"**protein_phosphatase_1G_(formerly_2C),_magnesium-dependent,_gamma_isoform_"	None	None	0.01502	0.00025	-0.00655	0.00142	0.00703	-0.00217	0.012	-0.0029	0.00321	-0.00709	-0.00526	-0.00031	-0.00787	-0.00926	-0.00686	-0.00784	-0.00685	-0.01295
IMAGE:815036	LOC152185_	hypothetical_protein_AY099107_	None	None	0.00181	0.01489	-0.00576	0.00886	-0.00809	-0.00455	-0.0123	-0.00202	-0.00761	-0.01234	-0.00394	0.0103	0.00312	0.0192	0.01621	-0.01101	0.00888	-0.00762
IMAGE:815072	FRSB_	phenylalanyl-tRNA_synthetase_beta-subunit_	None	None	-0.00576	-0.00662	-0.01006	0.00377	0.0081	-0.00123	-0.00117	0.00309	-0.01292	-0.00826	0.0093	-0.00659	-0.00059	0.00814	-0.00365	-0.00371	-0.00056	-0.00902
IMAGE:815129	FALZ_	fetal_Alzheimer_antigen_	None	None	-0.00149	-0.01235	-0.00118	0.00106	0.00114	-0.00158	-0.00332	0.007	0.00616	0.00399	0.00413	-0.00703	-0.00918	0.00127	-0.00692	0.00393	0.00234	-0.00766
IMAGE:815161	ZNF3_	**zinc_finger_protein_3_(A8-51)_	None	None	0.01817	-0.00105	0.01089	-0.00373	-0.01081	-0.00232	0.01228	-0.00595	0.0094	0.00321	-0.00666	0.00294	-0.01024	-0.00321	-0.00196	0.00306	-0.00035	-0.01085
IMAGE:815183	FLJ14753_	hypothetical_protein_FLJ14753_	None	None	0.00776	0.00945	-0.00293	0.00061	-0.0124	-0.00722	-0.0018	-0.00157	0.00784	-0.0003	0.00297	-0.00421	-0.00398	0.00272	0.01288	0.00877	0.00987	-0.00761
IMAGE:815208	CGGBP1_	CGG_triplet_repeat_binding_protein_1_	None	None	-0.01979	-0.0064	0.00231	-0.01808	0.00469	0.0118	0.00305	0.01256	0.00414	-0.00388	0.00073	-0.00744	-0.0091	0.00223	0.00447	-0.00377	0.0022	-0.00499
IMAGE:815239	ARHGEF1_	Rho_guanine_nucleotide_exchange_factor_(GEF)_1_	None	None	0.00499	0.0043	-0.00007	-0.00506	-0.00222	-0.00389	0.01486	-0.00839	0.00038	0.00382	-0.00386	-0.01038	-0.00956	-0.00346	-0.00221	-0.00926	0.00187	-0.00976
IMAGE:815255	CASP2_	"caspase_2,_apoptosis-related_cysteine_protease_(neural_precursor_cell_expressed,_developmentally_down-regulated_2)_"	G1/S	None	-0.00354	0.00343	-0.01297	-0.00723	-0.00822	0.0077	0.00485	-0.01687	0.00082	0.00566	0.00665	-0.0269	-0.01175	0.00108	0.01988	-0.01056	-0.01014	-0.00956
IMAGE:815276	NUP62_	nucleoporin_62kD_	None	None	-0.00652	-0.00151	-0.00658	-0.00889	0.00427	0.00465	0.00956	-0.00095	0.00268	0.0027	-0.02132	-0.01032	-0.01122	0.00436	0.00199	-0.00695	-0.00283	-0.00836
IMAGE:815279	DKFZP434ANone43_	DKFZP434A043_protein_	None	None	0.00337	-0.01149	-0.00138	0.00112	-0.00338	0.00677	0.00497	-0.00045	0.00029	-0.00795	-0.00465	0.00449	0.00499	0.00669	0.00339	-0.0109	0.00754	-0.00516
IMAGE:815285	CHERP_	calcium_homeostasis_endoplasmic_reticulum_protein_	None	None	-0.00168	-0.00512	0.0046	-0.00785	-0.00302	0.00345	0.0044	0.00013	0.00004	-0.00227	0.00315	0.00464	0.00693	0.00216	0.00743	-0.00066	0.00504	-0.00796
IMAGE:815287	SMAP_	skeletal_muscle_abundant_protein_	G2	None	-0.00215	0.00387	0.01867	0.00006	0.03071	-0.0245	-0.0019	0.03205	-0.00161	0.02873	-0.03408	0.00161	-0.00342	0.02487	-0.0186	0.01117	0.0045	-0.01303
IMAGE:815294	PTPRCAP_	"protein_tyrosine_phosphatase,_receptor_type,_C-associated_protein_"	None	None	-0.00128	-0.00042	0.0069	0.00173	-0.00658	-0.00446	-0.01532	-0.00963	0.00098	-0.00326	0.00361	-0.0044	-0.00842	-0.00178	0.00201	0.00392	-0.00105	-0.00802
IMAGE:815303	DARS_	aspartyl-tRNA_synthetase_	None	None	-0.00095	-0.00617	0.00044	-0.01195	-0.00077	0.00231	0.00478	0.00141	-0.00045	-0.00248	0.01967	0.00237	0.00074	-0.00209	-0.00168	0.00408	-0.01076	-0.00993
IMAGE:815526	MYBL2_	v-myb_myeloblastosis_viral_oncogene_homolog_(avian)-like_2_	None	None	0.00214	0.00729	-0.00909	0.01453	-0.01152	-0.01145	0.005	-0.00018	0.00939	0.00581	-0.00111	-0.00885	-0.00305	-0.01639	-0.00173	-0.0044	-0.00574	-0.0111
IMAGE:815530	ARHGEF7_	Rho_guanine_nucleotide_exchange_factor_(GEF)_7_	None	None	0.00508	-0.00066	0.00682	0.00598	-0.00513	-0.00916	-0.00005	-0.02017	-0.00112	0.00601	0.00947	0.0074	-0.00467	-0.00085	-0.00721	-0.00205	0.0016	-0.01182
IMAGE:815535	TCOF1_	Treacher_Collins-Franceschetti_syndrome_1_	None	None	-0.00217	0.00135	0.0048	-0.01367	-0.00655	0.00195	0.00162	0.01694	0.01495	-0.00626	-0.00358	-0.01971	0.01192	-0.00562	-0.00402	0.00012	0.01349	-0.00716
IMAGE:815550	GOLGIN-67_	golgin-67_	S	None	-0.00625	0.0211	0.00128	0.03667	0.00358	0.02249	0.01348	0.01703	-0.01829	0.00239	-0.04101	-0.00323	-0.04162	0.04226	0.01383	0.02908	-0.01084	-0.01322
IMAGE:815683	BAZ1B_	"bromodomain_adjacent_to_zinc_finger_domain,_1B_"	None	None	-0.00189	-0.00962	0.00071	0.00073	-0.00215	0.00893	0.00072	-0.00203	-0.00173	-0.00357	-0.00546	-0.00822	0.00026	-0.00046	0.0026	0.00298	-0.00668	-0.00806
IMAGE:815772	C2Noneorf6_	chromosome_20_open_reading_frame_6_	None	None	-0.01241	-0.01476	0.00387	-0.00215	0.01663	0.00783	0.0044	0.00919	-0.00984	-0.00591	0.01091	-0.00848	0.00421	-0.00563	-0.01131	0.00243	0.01021	-0.00642
IMAGE:815783	FLJ21168_	hypothetical_protein_FLJ21168_	None	None	0.00361	0.00016	0.01006	0.00696	-0.00189	-0.00637	0.00542	-0.01606	0.00399	-0.00369	0.0116	-0.00429	-0.00164	0.00382	0.00086	-0.00318	0.00641	-0.00905
IMAGE:815861	PSMD3_	"proteasome_(prosome,_macropain)_26S_subunit,_non-ATPase,_3_"	None	None	-0.00445	0.00982	0.01367	0.00184	0.0063	0.00283	0.00288	0.01494	-0.00922	-0.00912	-0.01677	-0.00586	0.02885	-0.00563	0.00294	-0.01566	0.00912	-0.00815
IMAGE:81665	RPS3A_	ribosomal_protein_S3A_	None	None	-0.00575	-0.0052	-0.00388	-0.00809	-0.00136	0.00034	0.01494	-0.00907	-0.00241	0.00767	0.0015	-0.00734	-0.00735	-0.00048	-0.00278	0.01123	-0.01815	-0.01227
IMAGE:82131	PSMB1_	"proteasome_(prosome,_macropain)_subunit,_beta_type,_1_"	None	None	0.00507	0.00009	0.00487	0.00258	0.01143	0.00085	-0.00941	-0.00501	0.00642	-0.01026	-0.00815	0.00513	0.00105	-0.01186	0.00653	-0.00306	-0.02019	-0.01405
IMAGE:82195	SERPINF2_	"serine_(or_cysteine)_proteinase_inhibitor,_clade_F_(alpha-2_antiplasmin,_pigment_epithelium_derived_factor),_member_2_"	None	None	0.00215	0.00199	0.0101	-0.00723	0.00589	0.0073	0.00148	-0.00526	-0.01245	-0.00895	0.00029	-0.00262	-0.00883	0.00565	0.01771	-0.00138	-0.00616	-0.00799
IMAGE:82215	CES1_	carboxylesterase_1_(monocyte/macrophage_serine_esterase_1)_	None	None	-0.00666	0.00597	-0.00036	-0.0067	-0.00993	-0.00467	-0.0091	-0.00682	0.00251	-0.0145	-0.00048	-0.00054	-0.01056	0.00393	-0.00772	-0.00643	0.0008	-0.00903
IMAGE:82236	FLJ2None967_	hypothetical_protein_FLJ20967_	None	None	-0.00819	-0.00464	0.01396	-0.00036	0.00346	0.00061	0.00324	0.00102	0.00539	-0.01951	-0.00678	0.00867	-0.00094	-0.00478	0.00818	-0.00117	0.00693	-0.00515
IMAGE:823578	STC2_	stanniocalcin_2_	None	None	0.00977	0.02179	0.00481	0.00983	-0.01504	0.01959	0.01009	0.00075	-0.00127	0.01115	-0.0088	0.01112	0.00528	-0.00391	0.00011	-0.00507	0.01858	-0.008
